date,cust_email,cust_location,product_id,product_quantity
2020-05-21,hei@outlook.com,02010,YLDCL2F3X1I5,1
2020-05-21,noif@live.com,07282,WDM3WLQ2D1LV,1
2020-05-21,noif@live.com,07282,1X849UPF16D6,3
2020-05-21,noif@live.com,07282,915DDUA4N65O,2
2020-05-21,noif@live.com,07282,CENHSU3FV8RM,1
2020-05-22,neah@aol.com,25477,W167OQQOSYA4,4
2020-05-22,neah@aol.com,25477,BO5WSSKJRZ48,2
2020-05-22,neah@aol.com,25477,Q36U3JCVR2DJ,1
2020-05-22,vo@yahoo.com,14390,P1DI73N3CJZQ,3
2020-05-22,ra@icloud.com,77103,X8RPJ1MBS409,1
2020-05-22,ra@icloud.com,77103,2HW78GVVZ9PM,2
2020-05-22,ra@icloud.com,77103,G8VFVP0XDFZ8,2
2020-05-22,roisk@hotmail.com,92331,4TFW1AX8RALT,2
2020-05-22,roisk@hotmail.com,92331,5ZATGIQAPZUP,2
2020-05-22,flue@msn.com,77103,R590ZCHF9OGJ,2
2020-05-22,try@gmail.com,34762,WHND35D8G3DC,1
2020-05-23,rae@msn.com,72847,AU5UT1U15FCX,4
2020-05-23,bloapt@hotmail.com,59052,SX23QXRFXYF8,1
2020-05-23,bloapt@hotmail.com,59052,2PHJ0HIAMHEH,1
2020-05-23,smaz@outlook.com,20398,RZT6PI93J44I,1
2020-05-23,graft@gmail.com,25378,T95J6FIA831Q,2
2020-05-23,graft@gmail.com,25378,7HGZKTRJ84VD,1
2020-05-23,crua@yahoo.com,77893,I5HMML3DBQQZ,2
2020-05-23,crua@yahoo.com,77893,LKYS5DF7AH5Z,3
2020-05-23,crua@yahoo.com,77893,VFF1H2U8RQSN,1
2020-05-24,kaich@aol.com,29248,QPVPLN13DT8P,1
2020-05-24,blap@aol.com,91100,A2CGYRANRLCC,2
2020-05-24,hef@gmail.com,74357,JCM0XAUQHXOZ,2
2020-05-25,spa@yahoo.com,43002,X2QFO806SYEI,1
2020-05-26,jeeng@gmail.com,16543,96RUU5TPPTOA,1
2020-05-26,jeeng@gmail.com,16543,P92CLIXZW2UJ,1
2020-05-26,jeeng@gmail.com,16543,GD8GJK8HD7Q1,2
2020-05-26,fy@inbox.com,07147,DX403GN20LZZ,2
2020-05-26,zeu@hotmail.com,38830,1OTYBN8AP6SB,1
2020-05-26,zeu@hotmail.com,38830,683W9OA02W7L,1
2020-05-26,gyv@gmail.com,49898,HB14LRH5PSKG,2
2020-05-26,smua@gmail.com,64030,GLCGH6NN3XE9,1
2020-05-26,tui@live.com,18980,MKBF9FB53CJO,2
2020-05-26,stae@inbox.com,43163,RMJIL4CU0765,2
2020-05-26,rium@yahoo.com,38427,3X917DQTNEO9,1
2020-05-26,spiu@yahoo.com,47776,ITGKF2IQK5P4,1
2020-05-26,spiu@yahoo.com,47776,MKBAZSKO4MU9,1
2020-05-26,wuamp@hotmail.com,82208,E1VF7LDFKD3P,1
2020-05-26,wuamp@hotmail.com,82208,608KLWWF26W2,2
2020-05-27,chui@gmail.com,27199,D2ZK4SDEJ3AE,1
2020-05-27,kee@live.com,24779,B6F537E7J7CM,1
2020-05-27,kee@live.com,24779,PGHLKTVU34F0,4
2020-05-27,groo@inbox.com,70527,01L4ISTJJOGJ,1
2020-05-27,jio@gmail.com,43889,66H59RYVDZ4U,2
2020-05-27,jio@gmail.com,43889,WW6NIVURJFSV,1
2020-05-27,rua@hotmail.com,45256,A00W81BRT09V,2
2020-05-27,vaz@inbox.com,54920,BVVC7UNSTYOS,1
2020-05-27,blaont@gmail.com,01914,TADAG7ES7LS1,3
2020-05-27,sho@live.com,75165,MAVFEIP28E5Z,2
2020-05-27,sho@live.com,75165,33PU7YD0D4QW,1
2020-05-27,sho@live.com,75165,NT11YKA066G2,2
2020-05-28,fuct@yahoo.com,26421,1KEAHOQJC7OS,2
2020-05-28,fuct@yahoo.com,26421,2HW78GVVZ9PM,1
2020-05-28,jiaft@inbox.com,96585,NMGSZQJT29MJ,1
2020-05-28,triask@hotmail.com,63707,04LA1ZBLAF2G,1
2020-05-28,lound@hotmail.com,78773,LDI5WLIVOAAB,2
2020-05-29,clo@aol.com,25378,215AMO74FROE,2
2020-05-29,lai@aol.com,78719,9VFI74NVM8XF,2
2020-05-29,mar@hotmail.com,40479,5L748WB2AH4Q,2
2020-05-29,freem@yahoo.com,61088,FJKR4GBR1SQ8,1
2020-05-29,freem@yahoo.com,61088,NXGF10XG8HZ6,1
2020-05-29,freem@yahoo.com,61088,X955L0O9LKOT,2
2020-05-30,snaar@aol.com,77055,Y0XCN2PY1LEZ,4
2020-05-30,snaar@aol.com,77055,BMXKNZM5ZZYA,1
2020-05-30,snaar@aol.com,77055,97UMJ9ODBAK8,1
2020-05-30,fai@gmail.com,23319,KK1EWDW9J1TV,1
2020-05-30,fai@gmail.com,23319,BTNU72V1XOT5,1
2020-05-30,bio@msn.com,75001,6HWNDDX9A35J,1
2020-05-30,clo@hotmail.com,07799,HTA2LKTYFQS6,1
2020-05-30,clo@hotmail.com,07799,P3ID8TL35KG6,1
2020-05-30,clo@hotmail.com,07799,KYZ9DKQ692S1,1
2020-05-30,clo@hotmail.com,07799,RMNA8G155JKF,1
2020-05-30,braost@aol.com,74430,T79740QFSTNS,2
2020-05-30,braost@aol.com,74430,EMYO4D3CI18D,1
2020-05-30,braost@aol.com,74430,68Y3V7AMS1YS,1
2020-05-30,blink@aol.com,95264,YI1C4U1MW647,2
2020-05-30,blink@aol.com,95264,CB7TFIDJI9LP,1
2020-05-30,swium@icloud.com,68684,MOY8NLPNVPYB,2
2020-05-30,swium@icloud.com,68684,N5UY6F7XMQ3G,6
2020-05-30,swium@icloud.com,68684,B9W9YB7IPOWJ,1
2020-05-30,lor@aol.com,26207,AJRPXH9YM0GN,1
2020-05-30,poig@live.com,21612,SQRSL8UVXMZS,3
2020-05-30,cheit@msn.com,95656,8RINJT0L3RYR,3
2020-05-30,dreomp@live.com,92950,Z83V8HKBRZGE,2
2020-05-30,staak@icloud.com,53602,MUAS5G0AUGVE,2
2020-05-31,flio@live.com,71692,F9LGHD20MX50,4
2020-05-31,yir@gmail.com,14124,OWHE5K9G9YXT,2
2020-05-31,yir@gmail.com,14124,98YGTQBVUWFH,1
2020-05-31,stiz@live.com,02010,YF1BHWYVU40I,6
2020-05-31,stiz@live.com,02010,MP9BIEF32YE5,1
2020-05-31,plaol@icloud.com,05810,IWOXG9G9WT5C,1
2020-05-31,plaol@icloud.com,05810,GEI9FCUVLBL6,2
2020-05-31,dru@hotmail.com,74468,XS7GSO6L732G,1
2020-05-31,tap@inbox.com,27018,1M6OTTOWKPJF,1
2020-05-31,tap@inbox.com,27018,MPWPNXIFYQWZ,5
2020-05-31,tap@inbox.com,27018,GWUVCIWGQR09,1
2020-05-31,prynk@icloud.com,97957,HYY0TCE0YACQ,1
2020-05-31,croont@yahoo.com,94057,YQG5ODGAC7AW,1
2020-05-31,mooss@msn.com,13885,HANNP6F3BCON,1
2020-05-31,trao@outlook.com,13622,16ZVNRAS7B8T,1
2020-05-31,trao@outlook.com,13622,JYQ35FAQLY7Q,1
2020-06-01,trao@outlook.com,13622,3YRB74XPDCEA,2
2020-06-02,crao@aol.com,25477,QIJSBZJXF8T1,1
2020-06-03,prio@gmail.com,96592,DIMGQH5J28YG,2
2020-06-03,prio@gmail.com,96592,PU6KC50LLUSX,1
2020-06-03,ropt@yahoo.com,78759,MRJQJ4NEWS6T,2
2020-06-03,suisk@gmail.com,68288,ZB2O534KDZ96,1
2020-06-03,suisk@gmail.com,68288,UZO0PKT66R7R,3
2020-06-03,yi@live.com,25378,AQC7BQ451YCC,2
2020-06-03,niow@aol.com,20450,YBCAZ9BH445L,2
2020-06-03,niow@aol.com,20450,T5MTVYOGF33Q,2
2020-06-03,teap@gmail.com,23319,1H6IZSW6190Z,2
2020-06-03,teap@gmail.com,23319,F9C00CR25LLS,4
2020-06-03,teap@gmail.com,23319,CHDE5U9J31HN,1
2020-06-03,teap@gmail.com,23319,PJQNPU8QUHZ5,2
2020-06-03,teap@gmail.com,23319,342XKT8TS323,1
2020-06-04,shaech@live.com,85694,C2WAZVBLTA50,1
2020-06-04,shaech@live.com,85694,4PSK13X9EB5R,1
2020-06-04,shaech@live.com,85694,VF9PPLM2JHK3,3
2020-06-04,shaech@live.com,85694,09NVK37JMHD4,1
2020-06-05,zist@hotmail.com,28911,6W2W7146NGJN,2
2020-06-05,riof@aol.com,30074,ACFPAE7TXVQK,2
2020-06-05,riof@aol.com,30074,I0Q1V5CDBZT6,1
2020-06-05,snad@gmail.com,10681,X2FNDI2TP23C,1
2020-06-05,strui@yahoo.com,65920,7KFKS8NQ36KD,1
2020-06-05,stump@live.com,44098,9HUTE4779JVB,2
2020-06-05,sneomp@yahoo.com,35445,FH30BWQC1NAZ,3
2020-06-05,sni@aol.com,27728,68YP8MWDOWC3,1
2020-06-05,sni@aol.com,27728,0XPZEF93B9NR,2
2020-06-05,seum@yahoo.com,91557,1DH897ZA7NN7,3
2020-06-06,shai@hotmail.com,72847,B9RJQ275ALVI,1
2020-06-06,criz@msn.com,10621,5S31Y7TP8C0S,2
2020-06-06,criz@msn.com,10621,YZQVY61Q6MNZ,1
2020-06-06,criz@msn.com,10621,6ECECIFYUETX,1
2020-06-06,guig@msn.com,51196,731P1R18JX9T,2
2020-06-06,guig@msn.com,51196,MU5RZA3QNYXS,1
2020-06-06,guig@msn.com,51196,BU9P5GRN2PZP,2
2020-06-06,guig@msn.com,51196,OIHUO9A3FLXT,6
2020-06-06,gu@live.com,32371,30D0S2QC8PM4,6
2020-06-06,ryh@yahoo.com,92613,TGBHV9RFTK63,2
2020-06-06,ryh@yahoo.com,92613,EWJEBCYGHAVB,1
2020-06-06,smaa@gmail.com,14354,JIVLUENITD59,1
2020-06-06,chaand@gmail.com,61692,XBN3EM9WY4WN,4
2020-06-06,chaand@gmail.com,61692,0B2J5JVWOHK6,2
2020-06-06,frued@mail.com,73300,3PQW0NLIB3G4,2
2020-06-07,smo@yahoo.com,16977,9FBR67N4QEBL,1
2020-06-07,smo@yahoo.com,16977,9P942FDWAYTF,1
2020-06-07,frae@aol.com,43163,FX2XPLZ34616,3
2020-06-07,frae@aol.com,43163,Q8M2RC6T1XMS,1
2020-06-07,frae@aol.com,43163,HNXGW73GFPGK,1
2020-06-07,plysh@aol.com,34797,V4H3R2JRO6DN,1
2020-06-07,taan@msn.com,83621,Y7B1DO7SD1G0,4
2020-06-07,pei@yahoo.com,48519,F9JNGGO7SLUW,1
2020-06-07,pei@yahoo.com,48519,GE5RFBBBH2KR,4
2020-06-07,woe@gmail.com,54956,TIIKT347XMCO,1
2020-06-07,woe@gmail.com,54956,K2S3INBG2UWO,2
2020-06-08,stray@yahoo.com,80931,S5DMDJA3ZCOH,3
2020-06-08,stray@yahoo.com,80931,AW6A8TUZDC2X,1
2020-06-08,strew@msn.com,08905,S6VWKMJBOGXR,1
2020-06-09,brict@yahoo.com,15669,N8XYJC8IYZNI,5
2020-06-09,yiu@live.com,46165,ZIQMJH6MP0BL,3
2020-06-09,shag@icloud.com,59978,ICDT01XYSD3P,1
2020-06-10,liof@gmail.com,69316,1GZSE5KXNTLO,2
2020-06-10,liof@gmail.com,69316,874H0Q91KC7X,1
2020-06-10,liof@gmail.com,69316,MEDU5LQ3AXR8,1
2020-06-10,smech@live.com,43706,PNYOVNOGS8CP,2
2020-06-10,trosk@yahoo.com,72792,TCHD9EN2Z7YM,2
2020-06-10,snei@yahoo.com,87650,MJ5ZLODJ6WY3,1
2020-06-10,snei@yahoo.com,87650,0F18QFEG8DYN,6
2020-06-11,joo@live.com,05742,0OWR9MCQ7GKS,1
2020-06-11,spo@yahoo.com,18015,HCI0D6Y5IH9K,1
2020-06-11,spo@yahoo.com,18015,0BBQQ6IGAMSP,1
2020-06-11,spo@yahoo.com,18015,RMJGWJF7EPQQ,2
2020-06-11,trae@gmail.com,49714,KRJVIDXHTHH0,1
2020-06-11,luv@outlook.com,77631,0XE1LJJDU42Q,1
2020-06-11,luv@outlook.com,77631,D2UJQV6ACHWV,1
2020-06-11,mie@inbox.com,80088,Q8LUH1DWI5Z5,7
2020-06-11,mie@inbox.com,80088,6VRGGMW8DC3O,2
2020-06-11,mie@inbox.com,80088,ENAF3RNCE1GW,2
2020-06-11,swusp@aol.com,14124,J75AIWSKJ92F,1
2020-06-11,swusp@aol.com,14124,2KCN0HM2HTRD,2
2020-06-11,ska@aol.com,72792,NYR6P0G0LKEU,1
2020-06-11,ska@aol.com,72792,YBCAZ9BH445L,3
2020-06-11,ska@aol.com,72792,NL57SJ7GFT8F,1
2020-06-11,preed@gmail.com,77006,MSTW4AWRWN15,1
2020-06-11,bla@outlook.com,75442,IERTJ04W630A,1
2020-06-12,deo@yahoo.com,85695,Q5M2QE2VU26Q,1
2020-06-12,deo@yahoo.com,85695,ZGQU64JH3E7J,1
2020-06-12,deo@yahoo.com,85695,SZBBOLS92RG0,1
2020-06-12,skeenk@icloud.com,43016,WDF5FO11GNSS,2
2020-06-12,skeenk@icloud.com,43016,JG9F7IOLD672,1
2020-06-12,zasp@icloud.com,16977,D0PT3DVPRIRK,1
2020-06-12,zasp@icloud.com,16977,LC4EAHHY5NCA,1
2020-06-12,glei@icloud.com,77912,H5V1BPY9JMT3,1
2020-06-12,glei@icloud.com,77912,3VGS92W7303A,1
2020-06-12,glei@icloud.com,77912,JVSOO03J8QYR,1
2020-06-13,jiu@yahoo.com,54963,PRMALOGKV6D6,1
2020-06-13,jiu@yahoo.com,54963,ZIQMJH6MP0BL,2
2020-06-13,weank@yahoo.com,85956,6Z9J63KAHD5C,1
2020-06-13,weank@yahoo.com,85956,A0JE4UPRRBFL,1
2020-06-13,mei@gmail.com,49714,PK0FAF8NWO7D,1
2020-06-13,prail@hotmail.com,67650,5HBIQ09AEXJA,3
2020-06-13,prail@hotmail.com,67650,05HYP8R5MQ2P,1
2020-06-13,prail@hotmail.com,67650,6EUM02QHXPJS,3
2020-06-13,prail@hotmail.com,67650,XZ68BY3WNUGI,1
2020-06-13,prail@hotmail.com,67650,DVDE1NTLC58H,1
2020-06-13,seiy@gmail.com,43163,YJ5NZTCBTZDO,3
2020-06-14,youst@gmail.com,54471,O2OFVRJWBIJB,2
2020-06-14,youst@gmail.com,54471,UAG7W4GGTAK5,1
2020-06-14,paisp@aol.com,11588,K86ZZ01TZWCO,1
2020-06-14,paisp@aol.com,11588,AE3NQ0Z26FY9,2
2020-06-14,paisp@aol.com,11588,TF1U8UMV7ZAU,1
2020-06-14,paisp@aol.com,11588,AUZ63IPCJURG,3
2020-06-15,pra@aol.com,16632,O81T2CTLZTFL,1
2020-06-15,pra@aol.com,16632,F9X05WE4XP8L,1
2020-06-15,kong@hotmail.com,83522,F72JX0PT1EQT,2
2020-06-15,kong@hotmail.com,83522,A5ECP95GKK4P,1
2020-06-15,kong@hotmail.com,83522,LH12V44FCLMW,1
2020-06-15,pue@gmail.com,04883,K2RN398XEIRP,3
2020-06-15,pue@gmail.com,04883,VN3MDPICOOUD,1
2020-06-15,pue@gmail.com,04883,NLK6N9EVNUU9,2
2020-06-15,clae@gmail.com,80931,V8SXAI4ABUNW,1
2020-06-15,clae@gmail.com,80931,735T3I65IBMW,1
2020-06-15,li@outlook.com,87845,UJCL8JK33YAU,4
2020-06-15,to@hotmail.com,08790,95XOZRJBMBRH,1
2020-06-15,to@hotmail.com,08790,FXL8G8IJY1YW,1
2020-06-15,to@hotmail.com,08790,3ABBZS8Y3S6M,1
2020-06-15,spo@live.com,80009,HZLZ22RPEDD3,1
2020-06-15,spo@live.com,80009,1H8RNT7O3OAT,1
2020-06-15,spo@live.com,80009,0C4PM4CFM842,5
2020-06-15,spo@live.com,80009,RJ1RGFYDYHUE,1
2020-06-16,tech@gmail.com,99458,3E5UGE124YT0,1
2020-06-16,noof@yahoo.com,41222,RO5QMFZKIPA4,1
2020-06-16,ple@outlook.com,13885,0YCHSHP0BTNE,2
2020-06-16,ple@outlook.com,13885,JJERLWC7LEGT,1
2020-06-16,wae@yahoo.com,80088,YKMO41AYM60K,1
2020-06-16,wae@yahoo.com,80088,C3ZLS7IGQQER,3
2020-06-16,vask@msn.com,37402,O1T4XM7PROA4,2
2020-06-16,vask@msn.com,37402,UPPLEH2YAI1T,1
2020-06-16,beont@gmail.com,58568,TIR9S82A4OYM,1
2020-06-17,shiss@gmail.com,03252,YALZZUUS7UK2,2
2020-06-17,shiss@gmail.com,03252,OKLM2TZOLWI6,1
2020-06-17,gouft@aol.com,90357,2S3WLGIKLYB8,3
2020-06-17,gouft@aol.com,90357,JJHHYUQZFJDP,1
2020-06-17,snuab@msn.com,82170,1KZSEQT10234,2
2020-06-17,snaom@hotmail.com,33677,XXPR90L6CTX6,2
2020-06-17,snaom@hotmail.com,33677,I50V1RGANUC7,1
2020-06-17,shum@aol.com,16230,T713P3L9MT34,1
2020-06-17,smienk@gmail.com,27754,LAOXEH2JN3IO,2
2020-06-18,bliy@gmail.com,35196,5OVE7UB36OEF,2
2020-06-18,sysk@inbox.com,96585,6QJU5F6N8RDO,1
2020-06-18,sysk@inbox.com,96585,0HA8CFNYFH8I,2
2020-06-18,ply@msn.com,70348,A59LV9LETVXG,4
2020-06-18,ply@msn.com,70348,DAJJ2W41N2RF,2
2020-06-18,ply@msn.com,70348,U9QTL3K8DJ6N,1
2020-06-18,ply@msn.com,70348,7ZZIGJXPK3AS,1
2020-06-18,ply@msn.com,70348,1Q4J7KHYHMVJ,2
2020-06-18,tree@yahoo.com,16201,93A8PVPJ61YK,1
2020-06-18,tree@yahoo.com,16201,4OHKUNLVZU97,2
2020-06-18,tree@yahoo.com,16201,BGOATDSF4JOY,1
2020-06-18,wauk@gmail.com,27728,3EWA3Z7CIY6O,1
2020-06-18,wauk@gmail.com,27728,4FV9G3JJ3HEM,2
2020-06-18,pioch@yahoo.com,26207,IUBBH8IZB8Z8,1
2020-06-18,pioch@yahoo.com,26207,0Z7B1MJV6P7P,2
2020-06-18,shoss@aol.com,79814,TG6NYKNTZH11,1
2020-06-18,pa@mail.com,56299,5PY7DLA5AXBL,2
2020-06-18,pa@mail.com,56299,ARBL8A6I85KK,1
2020-06-18,sniw@yahoo.com,89933,Z1MYTZ85ZY7M,3
2020-06-18,sniw@yahoo.com,89933,BI6DRUAATINX,2
2020-06-18,sniw@yahoo.com,89933,BA94TDJ7FCPS,2
2020-06-18,foupt@gmail.com,05108,VQURQACI5FLE,4
2020-06-18,cru@live.com,46165,N75X55TOHNBQ,3
2020-06-18,cru@live.com,46165,I284RGCKB4FY,2
2020-06-19,zo@hotmail.com,74357,PHZMYP08PRM2,4
2020-06-19,zo@hotmail.com,74357,2UEJS45H66N4,1
2020-06-19,zo@hotmail.com,74357,FM44N0YRDYQE,1
2020-06-19,plei@msn.com,29947,FUZDUDA1XCIL,1
2020-06-19,zaiz@gmail.com,74407,JG2PDBFUB6UH,1
2020-06-20,freusp@yahoo.com,73996,EH0Y0KXCAG41,2
2020-06-20,noub@live.com,82698,KZJR5V174JIR,1
2020-06-20,noub@live.com,82698,YF1KAJROK4KI,2
2020-06-20,noub@live.com,82698,3BXH1XKPQXU5,2
2020-06-21,glisk@hotmail.com,43163,A3LWUR5O8A5P,1
2020-06-21,lint@yahoo.com,47225,B59HI61707H1,1
2020-06-21,lint@yahoo.com,47225,25UD9BS6PKJG,6
2020-06-21,fliu@hotmail.com,83621,UZ6QJ27NV99D,1
2020-06-21,fliu@hotmail.com,83621,8WSYIIYENECW,1
2020-06-21,bri@gmail.com,59533,JIPBHPSRW1SU,3
2020-06-21,bee@hotmail.com,73293,AHBFHAKE3GP6,1
2020-06-22,ru@icloud.com,28438,IL2XYNF2XZ8R,2
2020-06-22,ru@icloud.com,28438,JF3YV7DCJ3Z3,3
2020-06-22,chak@gmail.com,81902,LN2OLPEBAVXX,1
2020-06-23,praimp@live.com,67020,08Y358SEGK3K,1
2020-06-23,praimp@live.com,67020,82JXHNQ2XWXN,1
2020-06-23,snaa@hotmail.com,06852,QEG1M3YYGF0Q,2
2020-06-23,mif@live.com,16242,DB3JY4BYTZU0,2
2020-06-23,breuy@aol.com,42051,R3AHUIJRQRNY,1
2020-06-23,breuy@aol.com,42051,6EIQGX3A71I4,1
2020-06-23,breuy@aol.com,42051,PUEOHHFSZIGU,1
2020-06-23,shouf@gmail.com,23319,MWOAQJXOXAFZ,1
2020-06-23,shouf@gmail.com,23319,NXGBAPXFG0T1,1
2020-06-24,pri@yahoo.com,82423,JV3CNX4UZAB1,1
2020-06-24,stou@gmail.com,37037,4BGWZUW7FN0E,1
2020-06-24,smur@aol.com,93655,DYPKWEEQ6ODK,1
2020-06-24,snauf@gmail.com,25439,0LVWJOZRES7K,2
2020-06-24,choask@msn.com,20712,8UZ23L28KF2W,1
2020-06-24,choask@msn.com,20712,674NBTC9QRY7,1
2020-06-25,mol@outlook.com,36232,GVRWW7SJXN7I,1
2020-06-25,mol@outlook.com,36232,G0RC0JXA55C0,1
2020-06-25,mol@outlook.com,36232,DWMHBU8D67NB,1
2020-06-25,wie@live.com,22849,NXQ8C53TUDUF,2
2020-06-25,wie@live.com,22849,5EG0ML2OK3RZ,1
2020-06-25,wie@live.com,22849,OK9BRKDWUW15,4
2020-06-25,kie@icloud.com,43889,HHOSMZB08S0G,2
2020-06-25,kie@icloud.com,43889,AC1YKSOBTZDY,2
2020-06-25,kie@icloud.com,43889,GRM9Q3SS9SSP,2
2020-06-25,sma@hotmail.com,78773,7S4OLTA6TA9B,1
2020-06-25,sma@hotmail.com,78773,ECJVDZBJW95U,1
2020-06-25,deu@aol.com,84862,OALY6OBTFMDO,3
2020-06-25,deu@aol.com,84862,PEVYT74FHZO0,2
2020-06-26,grup@icloud.com,69645,EWG7U3XGRJJB,4
2020-06-26,grup@icloud.com,69645,SG5QTNHDDTEO,3
2020-06-26,ki@msn.com,86240,7MATW0ZQIOUH,1
2020-06-26,ki@msn.com,86240,7WQJYN2SX525,1
2020-06-26,blu@gmail.com,42227,XMC3EQ3QVGPD,1
2020-06-26,ve@gmail.com,39859,A3X2EG82OL3F,3
2020-06-26,swan@yahoo.com,15669,1DH897ZA7NN7,1
2020-06-26,swan@yahoo.com,15669,H9WNYGM124O9,3
2020-06-26,cleb@aol.com,29228,HFPFX6EAV08V,1
2020-06-26,cleb@aol.com,29228,81HHDFRKC5QN,1
2020-06-26,cleb@aol.com,29228,4BR622QZBPSO,1
2020-06-27,dev@outlook.com,32371,1CUV290PPFD4,1
2020-06-27,dev@outlook.com,32371,QS57GXRLQ0DZ,1
2020-06-27,dev@outlook.com,32371,FB69ARAMOS18,1
2020-06-27,dev@outlook.com,32371,XZX3BBLYE36D,5
2020-06-27,jy@yahoo.com,97755,Z3W2W74UUSZN,1
2020-06-27,jy@yahoo.com,97755,HAGEY8IN3956,1
2020-06-27,jy@yahoo.com,97755,OCJL2PETJ5MC,1
2020-06-27,sliu@yahoo.com,18392,D5ZZ5EMN5FLW,1
2020-06-27,vy@inbox.com,90179,I4Q2U6L01TF8,2
2020-06-27,vy@inbox.com,90179,JZA29TQJB29I,3
2020-06-27,plop@gmail.com,94636,OAMW14XB19UX,2
2020-06-27,past@hotmail.com,59140,K0R11D08EN51,5
2020-06-27,nee@live.com,05763,Z1CHM2HX1OU3,1
2020-06-27,nee@live.com,05763,DT3SXUDQ4OYL,1
2020-06-27,swof@yahoo.com,89861,7WI2GVL6SG2Y,2
2020-06-27,dupt@gmail.com,37402,FUTM8BM4L2K2,1
2020-06-27,dupt@gmail.com,37402,W2QRV3VJ6PKY,1
2020-06-28,glesk@icloud.com,32937,JVVF1B22XCVM,2
2020-06-28,zai@msn.com,40479,LOQIUG8CNV4T,1
